order_id	quantity	item_name	choice_description
1560	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
1561	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1561	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1562	1	Chicken Burrito	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1562	1	Canned Soda	[Mountain Dew]
1562	1	Side of Chips	
1563	1	Canned Soft Drink	[Lemonade]
1563	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]
1563	1	Chips and Tomatillo Green Chili Salsa	
1564	1	Barbacoa Burrito	[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]
1564	1	Chicken Burrito	[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]
1565	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1565	1	Chips and Roasted Chili-Corn Salsa	
1566	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1566	1	Chips and Fresh Tomato Salsa	
1567	1	Chicken Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]
1568	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]
1568	1	Steak Soft Tacos	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]
1569	1	Side of Chips	
1569	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]
1570	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1570	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1571	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]
1571	1	Chips and Guacamole	
1572	1	Chips and Guacamole	
1572	2	Chicken Burrito	[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]
1573	1	Chicken Burrito	[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice, Black Beans]]
1573	1	Chips and Guacamole	
1574	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1574	1	Chips	
1574	1	Bottled Water	
1574	1	Bottled Water	
1575	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies]]
1575	1	Canned Soda	[Dr. Pepper]
1576	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]
1576	1	Chips and Guacamole	
1577	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
1577	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]
1577	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]
1577	2	Chips	
1578	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]
1578	1	Side of Chips	
1578	1	Bottled Water	
1578	1	Canned Soda	[Diet Dr. Pepper]
1579	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]
1579	1	Chips	
1579	1	Bottled Water	
1580	1	Carnitas Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]
1580	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream]]
1580	1	Chips and Guacamole	
1581	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
1581	1	Chips	
1581	1	Canned Soft Drink	[Nestea]
1582	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1582	1	Chips and Fresh Tomato Salsa	
1583	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1583	1	Chips and Guacamole	
1584	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]
1584	1	Chips and Fresh Tomato Salsa	
1585	1	Chips and Guacamole	
1585	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]
1585	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
1586	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]
1586	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]
1586	1	Chips and Guacamole	
1587	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]
1587	1	Canned Soft Drink	[Coke]
1588	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Cheese]]
1588	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1588	1	Chips and Guacamole	
1588	1	Chips and Fresh Tomato Salsa	
1589	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]
1590	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Fajita Vegetables, Lettuce, Cheese, Sour Cream]]
1590	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1591	2	Steak Burrito	[Fresh Tomato Salsa, [Lettuce, Sour Cream, Cheese, Fajita Vegetables, Pinto Beans, Rice]]
1592	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]
1592	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]
1592	4	Canned Soft Drink	[Coke]
1592	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]
1592	1	Chips and Tomatillo Green Chili Salsa	
1593	2	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]
1594	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]
1594	1	Chips and Fresh Tomato Salsa	
1595	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1595	1	Chips	
1595	1	Bottled Water	
1596	1	Chicken Salad	[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]
1596	1	Chips and Fresh Tomato Salsa	
1597	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese]]
1597	1	Chips	
1597	1	Canned Soft Drink	[Nestea]
1598	1	Chicken Burrito	[Tomatillo Green Chili (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]
1598	1	Steak Burrito	[Tomatillo Red Chili (Hot), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]
1598	1	Chicken Salad	[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Cheese]]
1598	1	Chicken Burrito	[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]
1599	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]
1599	1	Chips and Tomatillo Green Chili Salsa	
1599	1	Canned Soft Drink	[Nestea]
1600	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]
1600	1	Chips and Tomatillo Green Chili Salsa	
1601	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]
1601	1	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]
1601	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1601	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1602	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]
1602	1	Bottled Water	
1603	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1603	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1603	1	Chips and Guacamole	
1604	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]
1604	1	Chips and Guacamole	
1604	1	Chips and Tomatillo-Green Chili Salsa	
1604	1	Canned Soda	[Diet Coke]
1605	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]
1605	1	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]
1606	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1606	1	Chicken Salad Bowl	[Fresh Tomato Salsa]
1607	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]
1607	1	Steak Crispy Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]
1608	1	Chips and Guacamole	
1608	2	Canned Soft Drink	[Diet Coke]
1608	1	Chicken Soft Tacos	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1609	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]
1609	1	Nantucket Nectar	[Pineapple Orange Banana]
1610	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]
1610	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]
1610	1	Chips and Guacamole	
1610	1	Canned Soft Drink	[Lemonade]
1611	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1611	1	Chips	
1611	1	Chips and Guacamole	
1611	2	Canned Soft Drink	[Coke]
1612	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]
1612	1	Chips and Guacamole	
1613	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, Cheese]
1613	1	Chips	
1613	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]
1614	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1614	1	Canned Soft Drink	[Coke]
1615	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]
1615	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]
1615	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1615	1	Steak Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]
1616	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese]]
1616	1	Chips and Tomatillo Red Chili Salsa	
1617	1	Carnitas Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]
1617	1	Chips and Guacamole	
1618	1	Canned Soft Drink	[Diet Coke]
1618	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]
1618	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]
1619	1	Barbacoa Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole]]
1619	1	Bottled Water	
1620	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]
1620	1	Chips and Guacamole	
1621	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Fajita Veggies]]
1621	1	Canned Soda	[Sprite]
1622	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]
1622	1	Chips and Fresh Tomato Salsa	
1623	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Sour Cream, Lettuce, Cheese, Black Beans, Rice]]
1623	1	Side of Chips	
1624	1	Barbacoa Bowl	[[Rice, Cheese]]
1624	1	Side of Chips	
1625	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole, Lettuce]]
1625	1	Chips and Guacamole	
1626	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1626	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1626	1	Chips and Guacamole	
1627	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1627	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1627	1	Chips and Fresh Tomato Salsa	
1627	1	Bottled Water	
1628	1	Chicken Burrito	[[Lettuce, Rice, Fajita Veggies]]
1628	1	Steak Burrito	[[Lettuce, Fajita Veggies, Rice]]
1629	1	Bottled Water	
1629	1	Side of Chips	
1629	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]
1630	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1630	1	Chips and Fresh Tomato Salsa	
1630	1	Canned Soft Drink	[Coke]
1631	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]
1631	1	Chips and Guacamole	
1632	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]
1632	1	Nantucket Nectar	[Peach Orange]
1633	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1633	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1633	1	Chips	
1634	2	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1635	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]
1635	1	Veggie Salad	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]
1636	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Guacamole]]
1636	1	Bottled Water	
1637	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]
1637	1	Chips and Tomatillo-Red Chili Salsa	
1638	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]
1638	1	Chips and Fresh Tomato Salsa	
1639	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]
1639	1	Chips and Guacamole	
1640	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]
1641	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1641	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1642	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
1642	1	Chips and Guacamole	
1642	3	Canned Soft Drink	[Diet Coke]
1643	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]
1643	1	Chips and Guacamole	
1643	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1643	1	Chips and Fresh Tomato Salsa	
1644	1	Canned Soft Drink	[Lemonade]
1644	1	Chips and Guacamole	
1644	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]
1645	1	Canned Soft Drink	[Coke]
1645	1	Bottled Water	
1645	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]
1646	1	Veggie Salad Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1646	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]
1647	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1647	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]
1648	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]
1648	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]
1648	1	Chips and Guacamole	
1648	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]
1649	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
1649	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]
1650	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]
1650	1	Chips and Guacamole	
1651	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]
1651	1	Canned Soft Drink	[Lemonade]
1651	1	Chips	
1652	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]
1652	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]
1652	2	Chips	
1653	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]
1653	1	Canned Soft Drink	[Sprite]
1653	1	Chips and Tomatillo Green Chili Salsa	
1654	1	Steak Soft Tacos	[Fresh Tomato Salsa]
1654	1	Chips and Tomatillo Red Chili Salsa	
1655	1	Chips and Guacamole	
1655	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1655	1	Veggie Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1655	1	Barbacoa Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1655	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1655	3	Bottled Water	
1656	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]
1656	1	Canned Soft Drink	[Lemonade]
1657	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1657	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]
1657	1	Canned Soft Drink	[Coke]
1657	1	Canned Soft Drink	[Nestea]
1658	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans]]
1658	1	Chips and Guacamole	
1659	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1659	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]
1660	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]
1660	1	Chips	
1660	1	Canned Soft Drink	[Coke]
1660	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]
1660	10	Bottled Water	
1660	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]
1660	1	Chips and Guacamole	
1660	1	Chips and Guacamole	
1660	1	Chips and Tomatillo Red Chili Salsa	
1661	1	Chicken Bowl	[Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]
1661	1	Chips	
1662	1	Canned Soft Drink	[Sprite]
1662	1	Bottled Water	
1662	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]
1662	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]
1662	1	Chips and Fresh Tomato Salsa	
1663	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1663	1	Canned Soft Drink	[Sprite]
1664	1	Chips	
1664	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1664	1	Carnitas Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1664	1	6 Pack Soft Drink	[Diet Coke]
1665	1	Canned Soft Drink	[Diet Coke]
1665	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]
1665	1	Chips	
1666	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]
1666	1	6 Pack Soft Drink	[Coke]
1667	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]
1667	1	Bottled Water	
1668	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1668	1	Chips and Guacamole	
1669	1	Chicken Burrito	[Fresh Tomato Salsa, Rice]
1669	1	Chips and Guacamole	
1670	1	Steak Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1670	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]
1670	1	Canned Soft Drink	[Coke]
1670	1	Canned Soft Drink	[Sprite]
1671	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1671	3	Bottled Water	
1672	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]
1672	1	Canned Soft Drink	[Coke]
1673	1	Bottled Water	
1673	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]
1673	1	Chips	
1673	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce, Guacamole]]
1673	1	Chips and Guacamole	
1674	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1674	1	Chips and Guacamole	
1675	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]
1675	1	Chips and Guacamole	
1676	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]
1676	1	Chips and Guacamole	
1676	1	Canned Soft Drink	[Coke]
1677	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole]]
1677	1	Chips and Guacamole	
1678	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]
1678	1	Chips and Guacamole	
1679	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]
1679	1	Chips	
1679	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]
1679	1	Chips and Guacamole	
1679	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]
1680	1	Steak Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
1680	1	Bottled Water	
1681	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]
1681	1	Chips and Guacamole	
1682	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]
1682	1	Chips	
1682	1	Bottled Water	
1683	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]
1683	1	Chips and Guacamole	
1684	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Lettuce]]
1684	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]
1685	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]
1685	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]
1686	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]
